word,raw_word,length,writing_time,delay,log_prob
is,is,2,0.887,1.0060999999940397,-0.5185546875
disturbing,disturbing,10,2.594,0.24090000000596046,-6.98828125
the,the,3,0.294,1.4315,-0.00389862060546875
buzzing,buzzing,7,2.898,0.456,-5.0078125
sound,sound,5,0.914,0.505699999988079,-1.5966796875
of,of,2,1.28,0.26059999999403954,-0.0560302734375
the,the,3,0.339,0.7809000000059605,-1.7607421875
traffic.,traffic,8,1.963,1.3015999999940395,-9.1015625
All,All,3,0.337,0.191,-1.33203125
the,the,3,0.311,0.2862000000178814,-0.0467529296875
machines,machines,8,0.943,0.23630000001192092,-2.5625
are,are,3,0.286,0.292,-0.34228515625
"spinning,",spinning,9,1.607,0.6261999999880791,-5.16796875
while,while,5,0.939,0.22269999998807907,-6.78515625
some,some,4,0.346,0.5854000000059605,-1.4296875
people,people,6,1.136,0.48119999998807905,-0.274169921875
wait,wait,4,0.742,0.31590000000596047,-0.09759521484375
in,in,2,0.353,0.31839999997615814,-0.0126190185546875
line,line,4,0.528,0.22080000001192093,-0.356689453125
for,for,3,2.406,0.3415,-0.01068115234375
one,one,3,0.341,0.26059999999403954,-0.0869140625
of,of,2,1.932,0.6425000000000001,-0.0009760856628417969
them,them,4,0.486,0.40659999999403956,-0.045806884765625
to,to,2,0.337,8.25340000000596,0.0
stop,stop,4,7.859,1.8314000000059605,-3.333984375
in,in,2,0.259,0.20259999999403955,0.0
order,order,5,0.976,0.4372000000178814,-3.388671875
to,to,2,0.355,0.31890000000596047,-0.002925872802734375
use,use,3,0.505,0.21540000000596046,-4.6171875
it.,it,3,0.698,4.7065,-17.796875
Some,Some,4,0.819,0.434,-2.2578125
people,people,6,1.071,0.381,-0.2144775390625
are,are,3,0.461,1.0541999999880791,-0.0596923828125
dressed,dressed,7,2.263,1.5912999999821187,-0.01068115234375
in,in,2,1.84,0.6907000000178813,-0.01068115234375
old,old,3,0.6567692307692308,0,-0.0009760856628417969
-fashioned,fashioned,10,2.1892307692307695,0.8628999999761582,-0.19140625
"clothes,",clothes,8,6.139,1.2825999999940396,-7.5390625
with,with,4,0.571,0.22689999997615815,-10.8515625
tents,tents,5,0.741,4.1675,-7.875
filling,filling,7,1.474,0.28840000000596044,-10.2421875
the,the,3,0.26,1.9005999999940395,-4.71875
"place,",place,6,2.856,0.31639999997615814,-8.6796875
some,some,4,0.393,0.21180000001192092,-0.60400390625
of,of,2,0.26,0.6735,-7.25390625
them,them,4,0.578,0.42869999998807906,-10.0390625
sell,sell,4,0.699,0.1937000000178814,-10.234375
things,things,6,0.935,0.43919999998807907,-13.0390625
others,others,6,2.05,2.868899999976158,-7.1640625
are,are,3,0.46,0.5213000000119209,-5.1328125
restaurants,restaurants,11,2.578,0.19959999999403955,-8.5390625
or,or,2,0.19,0.1975,-4.484375
mini,mini,4,3.2094285714285715,0,-11.03125
-theatres.,theatres,10,8.02357142857143,1.6520999999940396,-18.625
Big,Big,3,0.249,0.40779999998211863,-4.5703125
screens,screens,7,1.076,4.283700000017881,-0.312744140625
showing,showing,7,5.264,0.2157999999821186,-3.40625
"images,",images,7,10.023,0.31340000000596047,-6.07421875
there,there,5,1.069,0.40229999998211863,-0.022216796875
are,are,3,0.486,0.361,-0.0145416259765625
some,some,4,0.482,12.88909999999404,-3.0859375
showcases,showcases,9,15.137,0.28960000002384184,-8.984375
which,which,5,0.583,0.4245999999940395,-2.77734375
have,have,4,0.745,0.21209999999403953,-0.57958984375
holoholograms,holograms,13,13.09,1.2549000000059605,-13.3125
inside.,inside,7,0.729,1.5324000000059605,-18.015625
The,The,3,0.243,0.1652000000178814,-0.048614501953125
market,market,6,0.968,0.38580000001192094,-0.58447265625
wakes,wakes,5,4.669,0.31090000000596046,-5.421875
up,up,2,0.297,0.3597000000178814,-0.017425537109375
with,with,4,0.891,0.2835999999940395,-0.35888671875
people,people,6,1.203,0.5588999999761581,-0.370361328125
setting,setting,7,0.888,0.216,-0.7373046875
their,their,5,0.68,0.7155,-4.49609375
tables,tables,6,1.899,0.3548000000119209,-0.9296875
and,and,3,0.765,0.8266999999880791,-0.10382080078125
preparing,preparing,9,2.472,0.24219999998807906,-2.044921875
the,the,3,0.362,0.580300000011921,-0.475830078125
thing,thing,5,1.013,1.3404000000059604,-9.125
they,they,4,1.541,0.3502999999821186,-1.228515625
will,will,4,0.993,0.13870000001788138,-1.091796875
sell,sell,4,0.583,1.1831999999880791,-3.14453125
by,by,2,0.454,1.872800000011921,-2.7265625
carefully,carefully,9,2.866,0.198,-1.1357421875
arranging,arranging,9,9.818,0.43340000000596046,-3.51953125
them,them,4,0.393,0.19,-2.310546875
on,on,2,0.246,0.17419999998807906,-0.58203125
the,the,3,0.289,0.3578999999761581,-0.178466796875
table.,table,6,1.635,1.892,-6.9140625
Dogs,Dogs,4,1.999,3.0950999999940394,-4.40234375
wait,wait,4,1.149,7.629800000011921,-5.54296875
quietly,quietly,7,9.81,0.2905999999940395,-4.75390625
by,by,2,1.268,0.6181999999880791,-1.830078125
their,their,5,2.765,0.5469000000059605,-0.30712890625
owner,owner,5,1.204,0.2635,-7.16015625
"sides,",sides,6,6.068,0.5255000000298023,-10.6015625
while,while,5,1.421,0.2865999999940395,-0.199462890625
others,others,6,3.841,0.2679000000059605,-1.4306640625
are,are,3,0.336,0.547,-0.62353515625
ricks,doing,5,8.774,1.2950000000298023,-1.404296875
after,tricks,5,0.848,0.2375,-5.8046875
witch,after,5,3.941,0.7712000000178814,-9.5625
the,witch,3,0.909,0.2197000000178814,-12.75
own,the,3,1.3925,0,-10.03125
ers,owners,3,1.3925,0.8205,-11.828125
need,need,4,1.091,0.4748999999761581,-14.671875
to,to,2,0.848,0.22309999999403954,-4.7265625
fix,fix,3,0.345,0.580300000011921,-14.4375
their,their,5,1.196,0.3212999999821186,-11.515625
fur.,fur,4,0.398,4.163699999988079,-9.1796875
There,There,5,0.482,0.2890999999940395,-0.0009760856628417969
are,are,3,0.703,0.34910000002384184,-0.0058441162109375
some,some,4,0.455,0.28819999998807905,-0.58984375
people,people,6,0.768,1.588,-0.60595703125
speaking,speaking,8,2.378,0.384,-5.79296875
softly,softly,6,1.099,0.29569999998807905,-9.7109375
sharing,sharing,7,1.112,0.26380000001192094,-5.89453125
secrets,secrets,7,1.154,0.6926999999880791,-3.93359375
and,and,3,0.281,0.315,-2.375
some,some,4,0.911,1.2305,-2.583984375
that,that,4,5.725,0.4405,-5.28125
laugh,laugh,5,0.894,0.48040000000596045,-5.80078125
loud,loud,4,1.259,0.35340000000596045,-5.29296875
with,with,4,0.498,0.4845000000298023,-1.337890625
happy,happy,5,2.219,0.43540000000596046,-6.38671875
"voices,",voices,7,3.101,0.2895999999940395,-4.41015625
on,on,2,0.327,0.17560000002384185,-6.48046875
the,the,3,0.544,0.2467999999821186,-0.00389862060546875
background,background,10,1.447,0.2818000000119209,-6.71875
there,there,5,0.769,0.21730000001192093,-0.0860595703125
is,is,2,0.191,0.2457999999821186,-0.004871368408203125
the,the,3,0.315,0.1872000000178814,-0.0145416259765625
sound,sound,5,0.536,0.149,-0.18896484375
of,of,2,0.259,7.03140000000596,-0.0009760856628417969
some,some,4,7.371,0.5435999999940395,-1.8017578125
buzzing,buzzing,7,1.138,0.1842999999821186,-8.28125
machines.,machines,9,0.931,1.476199999988079,-18.984375
A,A,1,0,0.37669999998807907,-0.14013671875
group,group,5,0.606,0.2605,-1.3935546875
of,of,2,0.269,0.6026999999880791,0.0
people,people,6,1.131,0.43909999999403954,-1.7802734375
are,are,3,1.028,0.23440000000596045,-0.1468505859375
playing,playing,7,1.054,0.2654000000059605,-0.23095703125
"bingo,",bingo,6,5.061,0.32309999999403954,-10.34375
while,while,5,0.676,0.8065999999940395,-0.67333984375
others,others,6,2.979,1.132399999976158,-0.1485595703125
are,are,3,0.939,0.2937999999821186,-0.002925872802734375
doing,doing,5,0.618,0.5845999999940396,-0.76904296875
light,light,5,0.982,0.2595,-5.2734375
workouts,workouts,8,1.761,1.607699999988079,-10.6171875
or,or,2,3.56,0.36819999998807906,-1.650390625
dancing,dancing,7,4.816,0.7580999999940395,-2.650390625
on,on,2,0.241,0.2705,-10.2734375
soft,soft,4,0.48,0.6008000000119209,-2.20703125
music.,music,6,0.651,1.3895,-17.046875
The,The,3,0.359,0.22090000000596047,-0.004871368408203125
lights,lights,6,0.845,0.31440000000596047,-1.9296875
of,of,2,0.287,0.35419999998807905,-0.0633544921875
the,the,3,0.44,0.4325,-0.042083740234375
city,city,4,0.601,1.128800000011921,-0.11517333984375
look,look,4,1.638,0.7275999999940396,-3.716796875
beautiful,beautiful,9,2.015,0.2888000000119209,-5.10546875
from,from,4,0.65,0.23880000001192092,-1.68359375
the,the,3,0.358,0.3445,-0.2073974609375
rooftop,rooftop,7,1.063,0.4123000000119209,-0.01068115234375
"bar,",bar,4,1.156,2.1170999999940396,-13.2265625
people,people,6,2.773,0.24719999998807907,-0.11865234375
are,are,3,0.331,0.40990000000596044,-0.0743408203125
talking,talking,7,1.174,0.19809999999403954,-0.8427734375
and,and,3,1.783,0.3345,-0.0212554931640625
laughing,laughing,8,7.554,0.3605,-0.38037109375
while,while,5,0.663,0.542699999988079,-4.4453125
looking,looking,7,2.085,0.21010000002384185,-0.411376953125
from,from,4,0.666,0.43819999998807907,0.0
time,time,4,0.599,0.196,0.0
to,to,2,0.221,0.2147000000178814,-0.0009760856628417969
time,time,4,0.355,0.1925,0.0
at,at,2,0.247,0.23919999998807906,-0.159423828125
the,the,3,0.332,0.263,-0.0019512176513671875
city,city,4,1.684,0.32010000002384187,-0.55224609375
below.,below,6,1.641,1.481300000011921,-18.0
You,You,3,7.199,1.9436000000238418,-0.159423828125
can,can,3,0.264,0.22009999999403954,-0.08782958984375
feel,feel,4,0.86,0.2197999999821186,-1.9404296875
the,the,3,2.398,0.47760000002384184,-0.21923828125
salt,salt,4,1.134,0.20959999999403953,-8.0703125
in,in,2,0.295,0.28,-0.57763671875
the,the,3,0.647,0.579300000011921,-0.11602783203125
windy,windy,5,1.031,0.18959999999403954,-10.6328125
atmosphere,atmosphere,10,1.783,0.43990000000596047,-5.20703125
and,and,3,1.2,0.3182999999821186,-0.5009765625
hear,hear,4,0.536,0.5051999999880791,-0.0860595703125
the,the,3,0.554,0.8388999999761582,-0.0058441162109375
sounds,sounds,6,1.461,0.2724000000059605,-2.728515625
of,of,2,0.205,2.4294000000059603,-0.013580322265625
ocean,ocean,5,2.982,0.4145999999940395,-5.74609375
"waves,",waves,6,8.532,0.24,-2.462890625
in,in,2,0.288,0.4505,-0.023162841796875
this,this,4,0.342,0.21740000000596046,-0.53125
context,context,7,0.862,5.557,-4.546875
people,people,6,2.265,4.070699999988079,-5.66015625
move,move,4,4.348,0.2885,-3.2734375
in,in,2,0.306,5.839599999964237,-4.6171875
the,the,3,7.407,0.4654000000059605,-0.0097198486328125
same,same,4,0.622,1.198800000011921,-0.267578125
note,note,4,1.879,0.27030000001192095,-13.59375
with,with,4,0.433,0.138,-4.16015625
the,the,3,0.263,0.5807000000178814,-0.1961669921875
atmosphere.,atmosphere,11,4.021,4.034,-12.0625
In,In,2,0.257,0.5520999999940396,-0.262939453125
a,a,1,0.094,0.3375,-2.51171875
corner,corner,6,1.133,0.238,-1.658203125
some,some,4,0.36,0.36240000000596045,-4.5859375
beginners,beginners,9,1.737,0.23930000001192092,-14.21875
are,are,3,0.265,4.518700000017882,-0.12298583984375
rehearsing,rehearsing,10,22.243,0.7552000000178813,-14.5234375
their,their,5,1.018,0.21180000001192092,-1.7861328125
"moves,",moves,6,1.33,0.23280000001192092,-1.150390625
while,while,5,0.598,0.3355,-0.63427734375
the,the,3,0.433,1.0586000000238418,-0.55419921875
ones,ones,4,1.323,0.23719999998807906,-1.736328125
with,with,4,0.439,0.21980000001192093,-0.035491943359375
more,more,4,0.319,0.6620999999940396,-0.92578125
experience,experience,10,2.086,0.5271999999880791,-2.296875
dance,dance,5,1.557,0.25359999999403954,-3.931640625
in,in,2,0.287,0.23520000001788138,-0.1392822265625
the,the,3,0.357,0.3565999999940395,-0.0009760856628417969
middle,middle,6,0.977,0.24339999997615813,-4.7578125
on,on,2,0.291,7.14309999999404,-7.28515625
fast,fast,4,7.383,0.18459999999403953,-7.71484375
music.,music,6,0.655,1.3099000000059604,-16.078125
Slowly,Slowly,6,5.172,1.472899999976158,-6.140625
walking,walking,7,2.813,0.1952999999821186,-2.02734375
between,between,7,1.01,0.4095999999940395,-3.45703125
books,books,5,0.984,1.051399999976158,-3.79296875
and,and,3,0.332,7.179199999988079,-0.9921875
looking,looking,7,8.513,0.6615999999940395,-5.6015625
"carefully,",carefully,10,7.66,0.3445,-9.7265625
people,people,6,5.823,0.6280999999940395,-2.99609375
stop,stop,4,0.877,0.2579000000059605,-6.28515625
from,from,4,0.548,0.6632999999821186,-0.0009760856628417969
time,time,4,1.094,0.15460000002384186,0.0
to,to,2,0.329,0.29440000000596045,-0.0009760856628417969
time,time,4,0.365,0.16659999999403954,0.0
to,to,2,0.189,0.5549000000059605,-0.312744140625
turn,turn,4,0.764,0.5101999999880791,-2.751953125
pages,pages,5,0.936,0.21730000001192093,-1.697265625
of,of,2,0.227,0.343,-0.91552734375
a,a,1,0.287,0.31530000001192093,-1.173828125
book,book,4,0.838,0.7514000000059604,-0.1767578125
that,that,4,2.558,0.838300000011921,-0.05877685546875
caught,caught,6,3.126,0.3852999999821186,-4.2578125
their,their,5,1.031,0.21640000000596046,-0.01165008544921875
attention.,attention,10,1.525,1.5770999999940396,-8.109375
Mothers,Mothers,7,1.005,0.19390000000596047,-0.0212554931640625
and,and,3,0.337,0.28669999998807905,-0.0212554931640625
fathers,fathers,7,0.89,0.7485,-0.14013671875
with,with,4,1.021,2.0752000000178814,-0.50927734375
their,their,5,0.529,0.670800000011921,-1.3466796875
kids,kids,4,0.86,0.24160000002384185,-1.5576171875
are,are,3,0.356,0.4107000000178814,-0.057861328125
waiting,waiting,7,1.057,0.6012999999821186,-0.0670166015625
their,their,5,10.302,0.2865999999940395,-0.87158203125
turn,turn,4,0.407,0.25019999998807907,-0.0345458984375
to,to,2,0.187,0.2637999999821186,0.0
see,see,3,0.403,0.23470000001788138,-0.69140625
the,the,3,0.336,0.23559999999403952,-0.449951171875
"doctor,",doctor,7,0.869,0.1965,-1.4677734375
some,some,4,0.41,0.2875999999940395,-0.99951171875
kids,kids,4,0.509,0.6691000000238418,-1.6796875
are,are,3,0.667,0.29669999998807906,-0.004871368408203125
crying,crying,6,0.98,1.0416999999880792,-1.115234375
some,some,4,0.357,0.31230000001192093,-2.580078125
are,are,3,0.531,0.2182000000178814,-0.042083740234375
looking,looking,7,0.909,0.6145,-1.3525390625
"sad,",sad,4,1.148,0.2275,-5.3828125
few,few,3,0.483,0.34919999998807905,-6.1171875
seem,seem,4,0.562,0.36490000000596046,-2.9765625
happy.,happy,6,0.753,1.4847000000178814,-16.375
A,A,1,0,0.361,-1.041015625
big,big,3,0.876,1.246800000011921,-3.36328125
glass,glass,5,1.61,0.24030000001192092,-2.99609375
door,door,4,0.969,1.9235,-0.120361328125
opens,opens,5,1.66,0.4611999999880791,-3.56640625
and,and,3,0.318,0.4474000000059605,-0.8505859375
inside,inside,6,1.133,0.3314000000059605,-3.04296875
there,there,5,3.247,0.19209999999403954,-0.120361328125
are,are,3,0.265,0.24419999998807906,-0.0097198486328125
shiny,shiny,5,1.196,0.33709999999403956,-4.66015625
"cars,",cars,5,2.845,0.2883000000119209,-0.323486328125
with,with,4,0.472,0.4569000000059605,-2.189453125
people,people,6,1.086,0.30939999997615814,-0.56005859375
running,running,7,1.151,0.32160000002384187,-0.359619140625
their,their,5,1.061,0.3844000000059605,-0.256103515625
hand,hand,4,0.573,1.1754000000059606,-5.01171875
over,over,4,3.3,0.21430000001192093,-0.344970703125
soft,soft,4,0.479,0.3381999999880791,-10.046875
"seats,",seats,6,6.898,0.3142999999821186,-3.96484375
dreaming,dreaming,8,1.559,0.19790000000596047,-7.56640625
about,about,5,0.528,0.3385,-2.169921875
taking,taking,6,0.892,0.8112999999821187,-1.8798828125
a,a,1,0.732,0.24859999999403953,-0.91162109375
car,car,3,0.475,0.46109999999403956,-1.7763671875
home.,home,5,0.763,1.3700999999940395,-20.234375
The,The,3,0.243,0.26089999997615815,-0.26513671875
fair,fair,4,1.792,0.357,-3.4765625
is,is,2,0.287,0.23720000001788138,-0.022216796875
full,full,4,0.523,0.17780000001192092,-0.035491943359375
of,of,2,0.171,0.5282999999821186,-0.002925872802734375
colors,colors,6,1.353,0.2789000000059605,-3.474609375
and,and,3,0.36,0.1905,-0.042083740234375
"movement,",movement,9,1.76,3.276,-13.7265625
a,a,1,3.18,1.2144000000059605,-0.013580322265625
lot,lot,3,0.625,0.2607999999821186,-1.44921875
of,of,2,0.272,1.0297000000178813,-0.0126190185546875
handmade,handmade,8,6.961,4.184299999982119,-9.1328125
artists,artists,7,4.888,0.24540000000596046,-1.8994140625
are,are,3,0.319,0.1957999999821186,-0.2208251953125
presenting,presenting,10,1.323,0.2225,-5.0
their,their,5,0.553,0.24659999999403953,-0.11602783203125
work,work,4,0.386,0.6824000000059605,-1.203125
like,like,4,0.436,0.40579999998211863,-3.74609375
"jewelry,",jewelry,8,4.573,3.8244000000059604,-11.71875
candles,candles,7,4.554,0.4915,-6.578125
and,and,3,0.569,0.632699999988079,-0.41845703125
paintings.,paintings,10,2.648,6.05540000000596,-13.078125
Atmosphere,Atmosphere,10,14.078,0.647800000011921,-15.21875
is,is,2,0.529,0.2407000000178814,-1.587890625
almost,almost,6,1.252,2.807800000011921,-2.21484375
"silent,",silent,7,3.54,1.7745000000000002,-1.421875
except,except,6,2.982,0.35860000002384185,-0.260009765625
for,for,3,1.581,0.19259999999403954,0.0
the,the,3,0.265,0.21359999999403953,-0.00681304931640625
sounds,sounds,6,1.803,0.23590000000596045,-2.111328125
of,of,2,0.187,0.243,-0.0009760856628417969
pages,pages,5,0.726,1.0803999999761582,-4.94921875
and,and,3,1.191,2.1745,-0.07611083984375
pens,pens,4,2.29,1.2743999999761582,-0.96728515625
scratching,scratching,10,7.645,0.2870999999940395,-3.814453125
on,on,2,0.287,0.5938999999761582,-1.0517578125
"paper,",paper,6,3.262,1.0440999999940395,-1.021484375
with,with,4,1.087,0.23890000000596046,-5.203125
some,some,4,0.506,0.21359999999403953,-1.5478515625
people,people,6,2.361,7.631300000011921,-1.42578125
typing,typing,6,8.179,0.19390000000596047,-1.421875
on,on,2,0.215,0.16559999999403954,-0.3408203125
their,their,5,0.47,0.442,-0.027923583984375
laptops.,laptops,8,1.758,1.1931999999880791,-14.46875
The,The,3,0.266,0.23780000001192092,-1.9775390625
glasses,glasses,7,1.966,0.19980000001192094,-1.1396484375
are,are,3,0.352,0.3448000000119209,-0.81787109375
clinking,clinking,8,1.529,0.6818999999761581,-14.703125
while,while,5,0.69,0.4625,-3.494140625
people,people,6,1.076,0.3610999999940395,-1.783203125
enjoy,enjoy,5,1.329,0.294,-3.998046875
their,their,5,1.162,0.7140999999940395,-0.120361328125
"drinks,",drinks,7,4.613,0.29319999998807905,-1.38671875
judging,judging,7,1.371,0.4085999999940395,-11.9375
the,the,3,0.361,0.2634000000059605,-0.004871368408203125
taste,taste,5,0.99,0.189,-2.26171875
of,of,2,0.187,0.17440000000596045,-0.004871368408203125
the,the,3,0.272,0.16690000000596047,-0.443115234375
new,new,3,0.314,0.2681999999880791,-0.426025390625
beer.,beer,5,0.725,1.4749000000059604,-18.5
Like,Like,4,1.421,0.3775,-0.3916015625
never,never,5,0.768,0.6753000000119209,-1.8447265625
"before,",before,7,2.461,0.1452999999821186,-0.1134033203125
all,all,3,0.31,0.2455,-0.05230712890625
the,the,3,0.641,10.468599999994039,-0.05230712890625
